product_id,location_id,stock,valid_day
2644,26,7,2018-05-28
2644,46,7,2018-05-28
2644,46,1,2018-06-25
2644,18,7,2018-05-28
2644,18,1,2018-06-25
2644,104,1,2019-07-15
2631,30,13,2018-05-28
2631,54,12,2018-05-28
2631,62,5,2018-05-28
2631,2,13,2018-05-28
2631,12,13,2018-05-28
2631,12,4,2018-06-18
2631,10,13,2018-05-28
2631,49,13,2018-05-28
2631,7,13,2018-05-28
2631,7,2,2018-06-18
2631,7,4,2019-07-15
2631,15,13,2018-05-28
2631,31,13,2018-05-28
2631,31,1,2018-06-11
2631,65,5,2018-05-28
2631,65,1,2018-06-11
2631,66,5,2018-05-28
2631,84,5,2018-05-28
2631,19,13,2018-05-28
2631,75,8,2018-05-28
2631,60,5,2018-05-28
2631,60,1,2018-06-11
2631,60,1,2018-06-18
2631,48,8,2018-05-28
2631,14,13,2018-05-28
2631,14,1,2018-06-11
2631,14,1,2018-06-18
2631,79,5,2018-05-28
2631,86,8,2018-05-28
2631,43,5,2018-05-28
2631,39,5,2018-05-28
2631,39,1,2018-06-18
2631,88,5,2019-07-15
2631,80,2,2019-07-15
2631,73,13,2018-05-28
2631,9,5,2018-05-28
2631,9,1,2018-06-18
2631,6,5,2018-05-28
2631,3,13,2018-05-28
2631,3,2,2019-07-15
2631,5,8,2018-05-28
2631,28,8,2018-05-28
2631,28,2,2018-06-18
2631,56,8,2018-05-28
2631,56,3,2018-06-18
2631,16,8,2018-05-28
2631,17,5,2018-05-28
2631,13,13,2018-05-28
2631,13,2,2018-06-11
2631,13,6,2019-07-15
2631,50,5,2018-05-28
2631,50,2,2018-06-11
2631,50,1,2018-06-25
2631,33,5,2018-05-28
2631,22,8,2018-05-28
2631,45,5,2018-05-28
2631,45,2,2019-01-21
2631,24,5,2018-05-28
2631,89,7,2019-07-15
2631,51,13,2018-05-28
2631,51,1,2018-06-04
2631,51,1,2018-06-11
2631,77,8,2018-05-28
2631,68,5,2018-05-28
2631,68,1,2019-07-15
2631,1,5,2018-05-28
2631,1,1,2018-06-11
2631,47,13,2018-05-28
2631,38,5,2018-05-28
2631,20,5,2018-05-28
2631,20,4,2019-07-15
2631,42,5,2018-05-28
2631,27,5,2018-05-28
2631,61,5,2018-05-28
2631,82,5,2018-05-28
2631,82,12,2019-01-14
2631,83,1,2018-11-19
2631,72,5,2018-05-28
2631,85,8,2018-05-28
2631,85,10,2018-06-04
2631,32,5,2018-05-28
2631,32,1,2018-06-11
2631,53,4,2019-07-15
2631,74,13,2019-07-15
2631,40,5,2018-05-28
2631,40,2,2018-06-11
2631,40,2,2018-06-18
2631,40,5,2019-07-15
2631,69,8,2018-05-28
2631,69,1,2018-06-18
2631,35,3,2019-07-15
2631,36,13,2018-05-28
2631,36,3,2018-06-18
2631,26,5,2018-05-28
2631,46,13,2018-05-28
2631,18,5,2018-05-28
2631,18,1,2018-06-11
2631,8,5,2018-05-28
2631,8,1,2018-06-11
2631,63,5,2018-05-28
2631,63,9,2019-07-15
2631,104,5,2019-07-15
2631,29,13,2018-05-28
2631,64,5,2018-05-28
2631,64,1,2018-06-11
2631,41,13,2018-05-28
2631,41,2,2018-06-18
2855,30,13,2018-07-23
2855,54,13,2018-07-23
2855,62,5,2018-07-23
2855,2,5,2018-07-23
2855,2,4,2018-08-13
2855,12,8,2018-07-23
2855,10,13,2018-07-23
2855,49,8,2018-07-23
2855,7,8,2018-07-23
2855,7,2,2018-08-13
2855,7,10,2019-07-15
2855,15,8,2018-07-23
2855,31,5,2018-07-30
2855,31,2,2018-08-13
2855,65,8,2018-07-23
2855,58,5,2018-07-30
2855,66,5,2018-07-30
2855,66,1,2018-08-13
2855,84,8,2018-07-30
2855,19,9,2018-07-23
2855,75,9,2018-07-23
2855,75,6,2018-08-13
2855,60,5,2018-07-30
2855,48,5,2018-07-23
2855,14,13,2018-07-23
2855,79,5,2018-07-30
2855,86,13,2018-07-23
2855,43,8,2018-07-30
2855,43,1,2018-08-13
2855,39,8,2018-07-30
2855,88,10,2019-07-15
2855,80,13,2018-07-23
2855,80,3,2019-07-15
2855,73,8,2018-07-23
2855,73,3,2018-08-13
2855,9,8,2018-07-23
2855,6,5,2018-07-30
2855,3,8,2018-07-23
2855,3,4,2019-07-15
2855,5,5,2018-07-30
2855,5,1,2018-08-13
2855,99,8,2018-07-23
2855,28,5,2018-07-23
2855,28,1,2018-08-13
2855,56,8,2018-07-30
2855,16,5,2018-07-30
2855,17,5,2018-07-30
2855,13,8,2018-07-30
2855,13,14,2019-07-15
2855,50,5,2018-07-30
2855,50,1,2018-08-13
2855,33,5,2018-07-30
2855,22,8,2018-07-30
2855,22,6,2018-08-13
2855,52,5,2018-07-30
2855,45,5,2018-07-30
2855,24,7,2018-07-30
2855,76,4,2018-12-31
2855,89,10,2019-07-15
2855,51,8,2018-07-23
2855,51,1,2018-08-13
2855,77,4,2018-07-30
2855,68,8,2018-07-30
2855,68,4,2019-01-14
2855,68,1,2019-07-15
2855,1,5,2018-07-23
2855,1,1,2018-08-13
2855,1,30,2019-07-22
2855,47,9,2018-07-23
2855,47,2,2018-08-13
2855,38,5,2018-07-23
2855,20,9,2018-07-23
2855,20,1,2018-08-13
2855,20,15,2019-07-15
2855,42,8,2018-07-23
2855,27,8,2018-07-30
2855,61,4,2018-07-30
2855,82,8,2018-07-30
2855,82,2,2018-08-13
2855,82,5,2019-01-14
2855,83,5,2018-11-19
2855,72,5,2018-07-30
2855,85,5,2018-07-30
2855,85,1,2018-08-13
2855,32,5,2018-07-30
2855,53,5,2018-07-30
2855,53,1,2018-08-13
2855,53,4,2019-07-15
2855,74,26,2019-07-15
2855,40,5,2018-07-30
2855,40,4,2019-07-15
2855,69,8,2018-07-23
2855,35,5,2018-07-30
2855,35,6,2019-07-15
2855,81,8,2018-07-23
2855,36,13,2018-07-23
2855,36,1,2018-07-30
2855,26,5,2018-07-23
2855,46,8,2018-07-23
2855,90,8,2018-07-23
2855,90,7,2018-08-13
2855,18,8,2018-07-23
2855,0,5,2018-07-23
2855,0,1,2018-08-13
2855,4,5,2018-07-23
2855,8,13,2018-07-23
2855,8,1,2018-07-30
2855,59,4,2018-07-30
2855,63,5,2018-07-30
2855,63,14,2019-07-15
2855,21,5,2018-07-30
2855,25,5,2018-07-30
2855,57,5,2018-07-23
2855,57,1,2018-08-20
2855,104,18,2019-07-15
2855,29,13,2018-07-23
2855,64,5,2018-07-30
2855,64,1,2019-01-14
2855,41,8,2018-07-23
4802,96,5,2019-09-16
4802,96,2,2019-09-23
4802,96,1,2019-09-30
4802,96,2,2019-10-07
4802,30,15,2019-09-16
4802,30,7,2019-09-23
4802,30,7,2019-10-07
4802,54,12,2019-09-16
4802,54,2,2019-09-23
4802,62,5,2019-09-16
4802,62,1,2019-10-07
4802,2,6,2019-09-16
4802,2,7,2019-09-23
4802,2,1,2019-09-30
4802,2,3,2019-10-07
4802,12,17,2019-09-16
4802,12,1,2019-09-30
4802,10,9,2019-09-16
4802,49,6,2019-09-16
4802,49,1,2019-09-30
4802,7,10,2019-09-16
4802,15,8,2019-09-16
4802,15,3,2019-09-23
4802,15,3,2019-10-07
4802,91,6,2019-09-16
4802,91,2,2019-09-30
4802,91,2,2019-10-07
4802,31,7,2019-09-16
4802,31,2,2019-09-23
4802,31,4,2019-10-07
4802,65,6,2019-09-16
4802,65,2,2019-09-23
4802,65,3,2019-09-30
4802,94,5,2019-09-16
4802,94,4,2019-09-23
4802,94,1,2019-09-30
4802,94,1,2019-10-07
4802,66,6,2019-09-16
4802,66,2,2019-09-23
4802,84,10,2019-09-16
4802,105,10,2019-09-16
4802,19,15,2019-09-16
4802,75,7,2019-09-16
4802,75,1,2019-09-23
4802,75,1,2019-09-30
4802,75,4,2019-10-07
4802,60,6,2019-09-16
4802,48,13,2019-09-16
4802,14,8,2019-09-16
4802,14,2,2019-09-23
4802,79,5,2019-09-16
4802,79,4,2019-09-23
4802,79,3,2019-09-30
4802,79,1,2019-10-07
4802,86,15,2019-09-16
4802,92,5,2019-09-16
4802,92,2,2019-09-23
4802,43,6,2019-09-16
4802,43,1,2019-09-23
4802,43,1,2019-09-30
4802,43,2,2019-10-07
4802,39,7,2019-09-16
4802,39,1,2019-10-07
4802,88,6,2019-09-16
4802,88,2,2019-09-23
4802,88,1,2019-10-07
4802,80,13,2019-09-16
4802,80,4,2019-09-23
4802,80,4,2019-09-30
4802,80,11,2019-10-07
4802,73,7,2019-09-16
4802,73,2,2019-09-30
4802,9,5,2019-09-16
4802,9,1,2019-09-30
4802,9,1,2019-10-07
4802,110,6,2019-09-16
4802,110,2,2019-09-23
4802,6,9,2019-09-16
4802,3,15,2019-09-16
4802,3,2,2019-09-23
4802,108,9,2019-09-16
4802,5,7,2019-09-16
4802,5,2,2019-09-23
4802,99,6,2019-09-16
4802,99,2,2019-09-23
4802,28,9,2019-09-16
4802,56,10,2019-09-16
4802,16,6,2019-09-16
4802,16,3,2019-09-30
4802,13,8,2019-09-16
4802,117,5,2019-09-23
4802,50,6,2019-09-16
4802,93,9,2019-09-16
4802,93,1,2019-10-07
4802,33,9,2019-09-16
4802,22,10,2019-09-16
4802,22,1,2019-09-23
4802,22,3,2019-09-30
4802,22,1,2019-10-07
4802,52,5,2019-09-16
4802,45,7,2019-09-16
4802,24,6,2019-09-16
4802,76,5,2019-09-16
4802,76,10,2019-09-23
4802,76,1,2019-10-07
4802,89,6,2019-09-16
4802,51,6,2019-09-16
4802,51,3,2019-10-07
4802,77,8,2019-09-16
4802,77,1,2019-09-30
4802,87,6,2019-09-16
4802,68,5,2019-09-16
4802,68,2,2019-09-23
4802,68,1,2019-10-07
4802,1,8,2019-09-16
4802,1,9,2019-09-30
4802,47,18,2019-09-16
4802,47,1,2019-10-07
4802,11,5,2019-09-16
4802,38,9,2019-09-16
4802,38,1,2019-09-30
4802,38,2,2019-10-07
4802,20,12,2019-09-16
4802,20,2,2019-09-30
4802,20,1,2019-10-07
4802,42,8,2019-09-16
4802,101,5,2019-09-16
4802,101,3,2019-09-30
4802,27,5,2019-09-16
4802,27,2,2019-09-23
4802,61,6,2019-09-16
4802,61,3,2019-09-30
4802,109,8,2019-09-16
4802,109,1,2019-09-30
4802,82,5,2019-09-16
4802,82,2,2019-09-23
4802,82,1,2019-10-07
4802,107,6,2019-09-16
4802,107,1,2019-09-30
4802,107,1,2019-10-07
4802,83,5,2019-09-16
4802,83,8,2019-09-23
4802,83,5,2019-09-30
4802,83,1,2019-10-07
4802,72,5,2019-09-16
4802,72,2,2019-09-30
4802,85,6,2019-09-16
4802,85,3,2019-09-23
4802,85,2,2019-10-07
4802,121,6,2019-09-16
4802,121,4,2019-09-23
4802,121,1,2019-09-30
4802,121,6,2019-10-07
4802,67,6,2019-09-16
4802,32,10,2019-09-16
4802,53,6,2019-09-16
4802,53,3,2019-09-30
4802,53,1,2019-10-07
4802,74,6,2019-09-16
4802,74,3,2019-09-30
4802,40,6,2019-09-16
4802,40,1,2019-09-23
4802,69,10,2019-09-16
4802,69,1,2019-09-23
4802,69,2,2019-09-30
4802,35,5,2019-09-16
4802,81,7,2019-09-16
4802,81,2,2019-09-30
4802,81,1,2019-10-07
4802,36,13,2019-09-16
4802,26,8,2019-09-16
4802,26,2,2019-09-30
4802,26,1,2019-10-07
4802,46,17,2019-09-16
4802,46,1,2019-09-30
4802,46,2,2019-10-07
4802,90,5,2019-09-16
4802,18,9,2019-09-16
4802,18,1,2019-09-30
4802,95,6,2019-09-16
4802,0,5,2019-09-16
4802,0,1,2019-10-07
4802,4,7,2019-09-16
4802,4,8,2019-09-23
4802,4,5,2019-10-07
4802,103,5,2019-09-16
4802,103,2,2019-09-23
4802,103,2,2019-09-30
4802,8,5,2019-09-16
4802,59,6,2019-09-16
4802,63,8,2019-09-16
4802,63,3,2019-09-23
4802,63,3,2019-09-30
4802,100,8,2019-09-16
4802,100,2,2019-09-30
4802,21,5,2019-09-16
4802,21,4,2019-09-30
4802,102,7,2019-09-16
4802,25,5,2019-09-16
4802,44,7,2019-09-16
4802,57,5,2019-09-16
4802,57,2,2019-09-23
4802,57,5,2019-09-30
4802,115,10,2019-09-16
4802,125,10,2019-09-16
4802,104,6,2019-09-16
4802,104,2,2019-09-23
4802,104,1,2019-09-30
4802,104,1,2019-10-07
4802,29,9,2019-09-16
4802,29,1,2019-09-23
4802,29,1,2019-10-07
4802,64,6,2019-09-16
4802,64,1,2019-09-30
4802,64,1,2019-10-07
4802,41,5,2019-09-16
4802,23,5,2019-09-16
4802,23,1,2019-09-23
2645,30,8,2018-05-28
2645,30,1,2018-06-11
2645,30,1,2019-01-14
2645,54,8,2018-05-28
2645,54,2,2018-06-18
2645,54,3,2018-07-16
2645,2,8,2018-05-28
2645,2,1,2018-06-18
2645,12,8,2018-05-28
2645,12,2,2018-06-11
2645,12,1,2018-06-18
2645,12,4,2018-07-16
2645,10,8,2018-05-28
2645,10,1,2018-06-11
2645,49,5,2018-05-28
2645,49,1,2018-06-11
2645,49,2,2018-07-16
2645,7,8,2018-05-28
2645,7,1,2018-06-11
2645,7,1,2018-07-16
2645,15,8,2018-05-28
2645,15,1,2018-06-04
2645,15,10,2018-06-11
2645,15,2,2018-06-18
2645,31,8,2018-05-28
2645,31,2,2018-06-04
2645,31,7,2018-06-11
2645,31,1,2018-06-18
2645,31,1,2018-07-16
2645,66,5,2018-05-28
2645,66,1,2018-06-04
2645,66,2,2018-07-16
2645,84,5,2018-05-28
2645,84,1,2018-06-18
2645,19,5,2018-05-28
2645,19,1,2018-06-11
2645,19,3,2018-06-18
2645,75,8,2018-05-28
2645,75,6,2018-06-11
2645,75,1,2018-06-18
2645,48,5,2018-05-28
2645,14,8,2018-05-28
2645,14,2,2018-06-18
2645,79,8,2018-05-28
2645,79,4,2018-06-11
2645,86,5,2018-05-28
2645,43,5,2018-05-28
2645,43,1,2018-06-04
2645,39,8,2018-05-28
2645,39,1,2018-06-11
2645,73,5,2018-05-28
2645,9,5,2018-05-28
2645,6,8,2018-05-28
2645,6,2,2018-06-04
2645,6,14,2018-06-11
2645,3,8,2018-05-28
2645,3,2,2018-07-16
2645,5,8,2018-05-28
2645,5,5,2018-06-11
2645,28,8,2018-05-28
2645,28,1,2018-06-04
2645,28,1,2018-06-11
2645,56,8,2018-05-28
2645,56,2,2018-06-04
2645,56,7,2018-06-11
2645,56,2,2018-06-18
2645,56,1,2018-07-16
2645,16,8,2018-05-28
2645,17,5,2018-05-28
2645,13,8,2018-05-28
2645,13,11,2018-06-11
2645,22,8,2018-05-28
2645,22,1,2018-06-11
2645,22,2,2018-06-18
2645,45,5,2018-05-28
2645,45,4,2018-06-11
2645,45,1,2018-06-18
2645,24,5,2018-05-28
2645,24,1,2018-06-11
2645,51,8,2018-05-28
2645,77,5,2018-06-04
2645,1,8,2018-05-28
2645,1,1,2018-06-04
2645,1,1,2018-06-11
2645,1,1,2018-06-18
2645,47,8,2018-05-28
2645,47,1,2018-07-16
2645,20,8,2018-05-28
2645,20,5,2018-06-11
2645,42,8,2018-05-28
2645,42,1,2018-06-18
2645,82,8,2018-05-28
2645,82,1,2018-06-11
2645,82,2,2018-07-16
2645,83,7,2018-11-19
2645,85,16,2018-06-04
2645,32,8,2018-05-28
2645,53,8,2018-05-28
2645,40,5,2018-05-28
2645,40,5,2018-06-11
2645,69,8,2018-05-28
2645,69,2,2018-06-11
2645,69,3,2018-07-16
2645,35,5,2018-05-28
2645,36,8,2018-05-28
2645,36,7,2018-06-11
2645,36,2,2018-06-18
2645,26,8,2018-05-28
2645,26,1,2018-06-04
2645,26,6,2018-06-11
2645,26,1,2018-06-18
2645,46,8,2018-05-28
2645,46,2,2018-06-04
2645,46,16,2018-06-11
2645,46,1,2018-06-18
2645,18,8,2018-05-28
2645,4,8,2018-05-28
2645,4,1,2018-06-11
2645,8,8,2018-05-28
2645,59,8,2018-05-28
2645,59,1,2018-07-16
2645,25,5,2018-05-28
2645,29,5,2018-05-28
2645,29,1,2018-06-11
2645,64,8,2018-05-28
2645,41,8,2018-05-28
4842,96,5,2019-09-23
4842,96,1,2019-09-30
4842,30,10,2019-09-23
4842,30,2,2019-10-07
4842,2,5,2019-09-23
4842,2,2,2019-09-30
4842,12,10,2019-09-23
4842,12,9,2019-10-07
4842,10,10,2019-09-23
4842,10,1,2019-10-07
4842,49,5,2019-09-23
4842,49,4,2019-10-07
4842,7,10,2019-09-23
4842,7,1,2019-09-30
4842,7,2,2019-10-07
4842,15,5,2019-09-23
4842,15,3,2019-10-07
4842,91,5,2019-09-23
4842,31,5,2019-09-23
4842,31,1,2019-09-30
4842,31,3,2019-10-07
4842,65,5,2019-09-23
4842,94,5,2019-09-23
4842,66,5,2019-09-23
4842,66,2,2019-10-07
4842,19,10,2019-09-23
4842,19,1,2019-10-07
4842,75,5,2019-09-23
4842,75,3,2019-10-07
4842,14,5,2019-09-23
4842,79,5,2019-09-23
4842,79,2,2019-09-30
4842,86,5,2019-09-23
4842,43,5,2019-09-23
4842,43,7,2019-10-07
4842,39,5,2019-09-23
4842,39,1,2019-10-07
4842,88,5,2019-09-23
4842,88,2,2019-10-07
4842,80,5,2019-09-23
4842,80,4,2019-09-30
4842,80,8,2019-10-07
4842,73,5,2019-09-23
4842,110,5,2019-09-23
4842,6,5,2019-09-23
4842,3,10,2019-09-23
4842,3,3,2019-09-30
4842,5,5,2019-09-23
4842,99,5,2019-09-23
4842,99,3,2019-10-07
4842,56,10,2019-09-23
4842,56,2,2019-09-30
4842,16,5,2019-09-23
4842,13,5,2019-09-23
4842,13,2,2019-09-30
4842,93,5,2019-09-23
4842,93,1,2019-10-07
4842,33,5,2019-09-23
4842,33,4,2019-10-07
4842,22,10,2019-09-23
4842,22,1,2019-09-30
4842,22,2,2019-10-07
4842,45,5,2019-09-23
4842,45,2,2019-10-07
4842,76,5,2019-09-23
4842,76,11,2019-09-30
4842,76,2,2019-10-07
4842,89,5,2019-09-23
4842,51,5,2019-09-23
4842,51,2,2019-09-30
4842,51,2,2019-10-07
4842,77,5,2019-09-23
4842,77,8,2019-09-30
4842,87,5,2019-09-23
4842,68,1,2021-03-08
4842,1,5,2019-09-23
4842,1,1,2019-10-07
4842,47,10,2019-09-23
4842,47,2,2019-09-30
4842,47,2,2019-10-07
4842,20,10,2019-09-23
4842,20,1,2019-09-30
4842,20,1,2019-10-07
4842,20,1,2021-03-08
4842,82,5,2019-09-23
4842,82,2,2019-10-07
4842,107,5,2019-09-23
4842,107,4,2019-10-07
4842,83,5,2019-09-23
4842,83,5,2019-09-30
4842,83,4,2019-10-07
4842,85,5,2019-09-23
4842,85,2,2019-09-30
4842,85,2,2019-10-07
4842,121,5,2019-09-23
4842,121,2,2019-09-30
4842,121,4,2019-10-07
4842,67,5,2019-09-23
4842,32,5,2019-09-23
4842,32,2,2019-09-30
4842,32,2,2019-10-07
4842,53,5,2019-09-23
4842,53,2,2019-09-30
4842,53,1,2019-10-07
4842,40,5,2019-09-23
4842,40,1,2019-10-07
4842,69,10,2019-09-23
4842,35,5,2019-09-23
4842,35,2,2019-09-30
4842,35,1,2019-10-07
4842,81,5,2019-09-23
4842,81,2,2019-09-30
4842,81,1,2019-10-07
4842,36,10,2019-09-23
4842,36,4,2019-10-07
4842,26,5,2019-09-23
4842,26,5,2019-10-07
4842,46,10,2019-09-23
4842,46,5,2019-10-07
4842,18,5,2019-09-23
4842,18,2,2019-09-30
4842,18,1,2019-10-07
4842,95,5,2019-09-23
4842,103,5,2019-09-23
4842,8,5,2019-09-23
4842,8,2,2019-09-30
4842,8,2,2019-10-07
4842,100,5,2019-09-23
4842,100,2,2019-09-30
4842,29,8,2019-09-23
3969,96,5,2019-07-08
3969,30,19,2019-02-25
3969,30,4,2019-04-01
3969,54,6,2019-02-25
3969,54,3,2019-03-25
3969,54,1,2019-04-01
3969,62,5,2019-02-25
3969,62,4,2019-03-25
3969,2,5,2019-02-25
3969,2,3,2019-03-25
3969,2,4,2019-04-01
3969,12,9,2019-02-25
3969,12,5,2019-03-11
3969,12,4,2019-03-25
3969,12,4,2019-04-01
3969,10,5,2019-02-25
3969,10,2,2019-04-01
3969,49,5,2019-02-25
3969,49,3,2019-03-04
3969,49,6,2019-03-25
3969,49,3,2019-04-01
3969,7,5,2019-02-25
3969,7,9,2019-03-25
3969,15,7,2019-02-25
3969,15,3,2019-03-25
3969,31,5,2019-02-25
3969,31,5,2019-03-25
3969,31,3,2019-04-01
3969,65,5,2019-02-25
3969,65,4,2019-03-25
3969,94,5,2019-02-25
3969,66,5,2019-02-25
3969,66,2,2019-03-25
3969,84,5,2019-02-25
3969,84,3,2019-03-11
3969,84,2,2019-03-25
3969,84,2,2019-04-01
3969,19,5,2019-02-25
3969,75,5,2019-02-25
3969,75,1,2019-04-01
3969,60,5,2019-02-25
3969,60,2,2019-03-25
3969,48,5,2019-02-25
3969,14,5,2019-02-25
3969,14,3,2019-03-25
3969,14,2,2019-04-01
3969,79,5,2019-02-25
3969,79,3,2019-03-04
3969,79,3,2019-03-25
3969,79,2,2019-04-01
3969,86,7,2019-02-25
3969,86,2,2019-03-25
3969,43,5,2019-02-25
3969,43,3,2019-03-25
3969,39,5,2019-02-25
3969,39,6,2019-03-25
3969,80,12,2019-02-25
3969,80,3,2019-03-04
3969,80,6,2019-03-25
3969,80,2,2019-04-01
3969,73,5,2019-02-25
3969,73,5,2019-03-04
3969,73,3,2019-03-25
3969,73,2,2019-04-01
3969,9,6,2019-02-25
3969,9,2,2019-03-25
3969,110,5,2019-02-25
3969,110,2,2019-03-25
3969,110,6,2019-04-01
3969,6,5,2019-02-25
3969,3,7,2019-02-25
3969,3,1,2019-04-01
3969,5,5,2019-02-25
3969,5,2,2019-03-25
3969,5,3,2019-04-01
3969,99,6,2019-02-25
3969,99,3,2019-03-25
3969,28,5,2019-02-25
3969,56,8,2019-02-25
3969,56,3,2019-03-25
3969,56,2,2019-04-01
3969,16,5,2019-02-25
3969,16,3,2019-03-25
3969,13,8,2019-02-25
3969,13,2,2019-03-04
3969,13,7,2019-03-11
3969,13,2,2019-03-25
3969,13,1,2019-04-01
3969,117,5,2019-02-25
3969,50,3,2019-02-25
3969,93,5,2019-02-25
3969,93,3,2019-03-25
3969,33,5,2019-02-25
3969,33,3,2019-03-04
3969,33,2,2019-03-25
3969,22,6,2019-02-25
3969,22,2,2019-03-25
3969,22,2,2019-04-01
3969,52,5,2019-02-25
3969,52,2,2019-03-25
3969,45,5,2019-02-25
3969,45,2,2019-03-25
3969,24,5,2019-02-25
3969,24,2,2019-03-25
3969,76,6,2019-02-25
3969,51,5,2019-02-25
3969,51,5,2019-03-04
3969,51,7,2019-03-11
3969,51,4,2019-03-25
3969,77,5,2019-02-25
3969,77,3,2019-03-25
3969,87,5,2019-02-25
3969,68,5,2019-02-25
3969,68,3,2019-03-25
